,Date,User,Tweet
5879,2022-11-15 18:10:07+00:00,peyton_xtaylor,@concertleaks what about people with a capital one card? has that time changed?
5880,2022-11-15 18:09:37+00:00,sunflwrVol_kiwi,just to clarify if i have a capital one credit card i’ll be able to join presale even if i didn’t get a code at 2 right?!!! bc i got waitlisted #TheErasTour
5881,2022-11-15 18:09:01+00:00,sequinedsmile,OMG CAPITAL ONE PRESALE MOVING PLEASE LET MY CARD COME
5882,2022-11-15 18:08:49+00:00,sunnyrodrigo,I NEED A CAPITAL ONE CARD FOR TMW
5883,2022-11-15 18:08:39+00:00,tiredswiftie13,I’m just gonna try the capital one sale tomorrow since my stepdad has a capital one card https://t.co/3MnhB3YNkk
5884,2022-11-15 18:08:34+00:00,Gretasfavethngs,"@TMFanSupport Does this mean, I can do the capital one sale without the capital one card?"
5885,2022-11-15 18:08:24+00:00,TiffishGaming,Uhmmmm @TMFanSupport @Ticketmaster ????? Why did I just get booted from loading into the queue for verified fan to seeing this timer which is the capital one presale of which I do not have a capital one card for???? Now I can’t even use my LINK. #ErasTour #TheErasTour https://t.co/jWVVHewsuW
5886,2022-11-15 18:08:21+00:00,fairyemoji_,@thetthope I got a Capital One card as a backup but I literally got a code first thing I'm so upset.
5887,2022-11-15 18:07:51+00:00,juang817,@DirtyDave_7 @_izzzz3 @taylorswift13 If not trying at 2 for the capital one pre sale. I applied for the credit card for this 💀😂
5888,2022-11-15 18:07:19+00:00,lastgreatjuls,@SWIFTOHOLIC is it too late to just open a capital one card and do capital one tomorrow 😭
5889,2022-11-15 18:06:18+00:00,abbyig,like I also have a capital one card??? So
5890,2022-11-15 18:06:15+00:00,mastermindmaris,@PolaroidTay1989 You have to pay with a capital one card and you use the first six digits of your card as the code to get in
5891,2022-11-15 18:06:13+00:00,moody_brew_,@Slking82 @hallieferg13 I have a capital one card &amp; got a fan code &amp; im stuck with less than 1/2 the queue bar left. Do I give up &amp; go for capital one presale or will that just put me in the back of the line?
5892,2022-11-15 18:05:56+00:00,OhHeyGibby,"Capital One: What's in your wallet?

Me: Well, not my credit card because it mysteriously went missing at about 9am this morning and will probably stay that way until it magically reappears some time after 2pm. Not sure why. 

My wife: https://t.co/7Nx7k428Bo"
5893,2022-11-15 18:05:51+00:00,Alliesvoid,@skidazzle @lanabobana13 @Ticketmaster @TMFanSupport @taylorswift13 @CapitalOne yeah you just need the first 6 digits and it can only be a capital one card and it has to be purchased with said capital one card
5894,2022-11-15 18:04:53+00:00,luvrleigh,hoping my capital one card helps me secure these tickets
5895,2022-11-15 18:04:43+00:00,kelsealovestay,@ashleyhrbsn @CapitalOne YUP YOU HAVE TO PAY WITH CAPITAL ONE CARD
5896,2022-11-15 18:04:31+00:00,YourSwiftieMom,@fearlessnat The way this is looking I won’t when be able to afford nosebleeds since I’m limited to the credit on my capital one card :(
5897,2022-11-15 18:03:40+00:00,cambelna,@mirror_ball13 Idk I’m back behind a 2000+ queue and I have no capital one card and work on Friday so won’t even have a chance to try and get general sale tickets…. I hate it here only person I wanna see live and can’t
5898,2022-11-15 18:02:53+00:00,Mjshawdawg595,"@josefojuarez @CapitalOne @taylorswift13 Also didn’t really want another credit card, but thanks for the classic Bait &amp; Switch Capital One!"
5899,2022-11-15 18:02:50+00:00,megankayyyy_,"I have my iPad out and charging, and my capital one card is added to my ticketmaster wallet. I am preparing for battle. https://t.co/3bbh8szXZY"
5900,2022-11-15 18:02:27+00:00,ashley_8123,I’m SO glad I opened a brand new @CapitalOne credit card in order to gain access to #TheErasTour Capital One presale just for said card to not even arrive on time for said presale! Meaning I shouldn’t have even bothered to open it in the first place! 🫶🏻
5901,2022-11-15 18:02:15+00:00,skidazzle,@lanabobana13 @Ticketmaster @TMFanSupport @taylorswift13 @CapitalOne Just a capital one card. I think its the first 6 digits of your card.
5902,2022-11-15 18:01:28+00:00,Mjshawdawg595,"@josefojuarez @CapitalOne @taylorswift13 Great question. My wife, a bunch of our friends, and I signed up for the presale, but none of got selected. Kind of a last ditch effort, but Capital One promised on the promotion that the virtual card would be available immediately"
5903,2022-11-15 18:00:49+00:00,PRlNCESSPEACHEZ,@caitlinswords @outxftouch @CapitalOne @taylorswift13 i have a capital one card but my limit is not high enough to afford tickets :-// so i’m fucked! lmao
5904,2022-11-15 18:00:43+00:00,folkloremaroon,my dad is letting me use his capital one card for the next pré-salé 🕺
5905,2022-11-15 18:00:09+00:00,weallgot_crowns,@Sabrinafrance4 @CapitalOne @swiftlycourtney Yes they said you have to use a capital one card
5906,2022-11-15 17:59:56+00:00,ashleyhrbsn,@CapitalOne @kelsealovestay @CapitalOne  I thought you had to use a Capital One card to pay? That's what the fine print said. I'm ready
5907,2022-11-15 17:59:15+00:00,madi___gascar,Watching all the people who got codes try to get tickets while I’m sitting back until 2 because I didn’t get a code but have a capital one card https://t.co/Dv5T5e9cdi
5908,2022-11-15 17:59:04+00:00,Sabrinafrance4,@CapitalOne @swiftlycourtney @weallgot_crowns Do I HAVE to checkout with my capital one card?
5909,2022-11-15 17:58:42+00:00,lanabobana13,Anyone know if you need to be presale verified and have a code to get capital one access?? Or if you just have a capital one card can you get presale? @Ticketmaster @TMFanSupport @taylorswift13 #TSErasTour @CapitalOne
5910,2022-11-15 17:58:41+00:00,SoyFlorTedesco,"@SeatGeekHelp #TheErasTour I got thought the line but the Capital one card code didn’t was invalid?! 😭😭😭 whyy, what do I do?"
5911,2022-11-15 17:58:27+00:00,Megz_MN,So I have a Capital One card - will that still be at 2pm? And if so should I try to use it with someone else's ticketmaster account while still in this queue with mine to see if it works?
5912,2022-11-15 17:58:19+00:00,b_way_barbie,At this point I may just try my hand with my capital one card
5913,2022-11-15 17:57:52+00:00,chabelalinfp,the waitlisted capital one card holders holding on to the last strands of hope for dear life.. #Ticketmaster #ErasTours #TaylorSwiftMidnights
5914,2022-11-15 17:57:46+00:00,setta_says,Ive learned the hard way not to purchase anything that might need to be disputed with any card other than my capital one credit card. These businesses are so shady 😩 I hate you @GreatWolfLodge
5915,2022-11-15 17:56:42+00:00,SpiderMan120988,@bookdragoner I got wait listed but my friend has a Capital One card so he's gonna try to get it for me at 2. Even more people in the queue!!!
5916,2022-11-15 17:56:40+00:00,caitlinswords,@outxftouch @PRlNCESSPEACHEZ @CapitalOne @taylorswift13 Yup. I was told by capital one that you need to use the capital one card to get in as well as pay
5917,2022-11-15 17:56:14+00:00,rupaulfracking,@tayismom @juliaknowsit i think u just use the first 6 digits of your capital one card to get into the presale!
5918,2022-11-15 17:56:04+00:00,cambelna,Honestly so upset that ticketmaster gives out more presale codes than there are seats… now I’m apparently not going because I don’t have a capital one card and general sale will sell out even faster while I’m working…. Better luck next time I guess #TheErasTour
5919,2022-11-15 17:55:38+00:00,Cat1212_,@n1hal13 @lavenderhaaze I think they do they just go live in the seat map at 2pm and can only be bought with a capital one card but there’s not a special line for them
5920,2022-11-15 17:55:30+00:00,magknitsblog1,"@TMFanSupport I have been waiting 3+ hours and still only 50% in the queue on the Taylor Swift fan pre-sale, and am displeased, to say the least. What time is the Capital One card holder sale for Eastern time zone please? I'm thinking I may have better luck with that sale."
5921,2022-11-15 17:55:30+00:00,tinawargz,".@caitlinhberg and @GillianRRusso teaming up to get those sweet sweet Taylor tix this am while I sat around with a capital one card, a fan boost, and no code……. and yet!!! https://t.co/ACaIgUBfLb"
5922,2022-11-15 17:54:55+00:00,outxftouch,@PRlNCESSPEACHEZ @CapitalOne @taylorswift13 i’m pretty sure the only way you can do the presale is if you use your capital one card to pay
5923,2022-11-15 17:54:15+00:00,imtheper,@alexandramcz13 @allieejaee i think so but also Capital One Card Holders moves to nov 17th 2 DAYS AWAY
5924,2022-11-15 17:54:13+00:00,mastermindmaris,@anaylezamora @lauryyynashlyyy @Rachel_Aronson @hopefulgoodgirl For capital one presale you need to use the first six digits of your card as the code to get in and you need to use a capital one card to purchase your tickets
5925,2022-11-15 17:54:09+00:00,kellyyoureastar,Welp good thing Josh has a capital one debit card 🙄 https://t.co/DqToK7GHR0
5926,2022-11-15 17:54:04+00:00,Visit__World,Review: Capital One SavorOne Credit Card (2022) https://t.co/fw3wzE1U2h #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide
5927,2022-11-15 17:53:56+00:00,boringbluegirl,Dad was handing off his capital one card for me to use for presale and goes “why do you like her so much is she ‘happy’ (gay)?” And so then I had to explain kissgate and Gaylor to him
5928,2022-11-15 17:53:23+00:00,rosa10161,@JMcMeekan @TMFanSupport Same for shows in Chicago. And no update on when they’ll open the presale. Plus capital one card holders are going to start their presale soon.
5929,2022-11-15 17:52:39+00:00,FIwrSue,"i got my arlington tickets, my friend is currently getting our denver tickets, and my stepdad is getting my nashville tickets at 2pm with his capital one card. @taylorswift13 i’m coming for you"
5930,2022-11-15 17:51:57+00:00,gabbyspatacco,You know what’s not going to be fair? When the capital one card holders are able to get tickets meanwhile all the people who were able to get tickets at 10am are still stuck in queue and codes aren’t working. @taylornation13 @Ticketmaster @TMFanSupport @taylorswift13
5931,2022-11-15 17:50:22+00:00,lunchboxdays13,is capital one presale 6 per card or 6 per show?? @CapitalOne
5932,2022-11-15 17:49:50+00:00,HeatherTheESQ,@Kelly_Hunsucker Thats the show we are trying for too. The next presale is for Capital One card holders. If you didnt get a Verified Fan presale code then you can't purchase right now. (I got waitlisted :( )
5933,2022-11-15 17:49:46+00:00,outxftouch,@PRlNCESSPEACHEZ @CapitalOne @taylorswift13 yes pay with the capital one card
5934,2022-11-15 17:49:41+00:00,alexandramcz13,"@allieejaee Same bc I also have a cap one card! I just saw west coast presale got pushed back 5 hours, does that also mean capital one presale will also be pushed back???"
5935,2022-11-15 17:49:23+00:00,lil_pickel_,Does anyone know if Capital One card holders will in the same verified fan queue or if they will have their own queue?
5936,2022-11-15 17:48:44+00:00,cariofmydreams,my only shot at tswift tickets is my capital one card 😅
5937,2022-11-15 17:47:58+00:00,anabelhusney,@spilledmilk401 i got waitlisted for vegas arizona and cali luckily i have a capital one card so im not too worried
5938,2022-11-15 17:47:01+00:00,canunotalie,@accraig1219 @SeatGeek oh God i forgot about that… i mean i got a code and i already had a capital one card so idk how that will affect my chances of getting a ticket
5939,2022-11-15 17:46:56+00:00,ckovash,@baseballgalal My daughters friend said they did not program all the codes and they are rescheduling entire presale. She is going through Capital One card.
5940,2022-11-15 17:46:44+00:00,PRlNCESSPEACHEZ,@CapitalOne @taylorswift13 do i have to pay with my capital one card or can i use my regular debit card?
5941,2022-11-15 17:45:56+00:00,thedailykaily,@BrianPesce2 Can’t get any until 2 when capital one card holders get access
5942,2022-11-15 17:45:11+00:00,Raezillaa,"@amandakegs not even a little… part of me was relieved to not get a code, watching you all try has been stressful 😔

i’ll try with my capital one card and if it doesn’t work… i’ll just try again next time 😅"
5943,2022-11-15 17:44:40+00:00,esnylover_,Does anyone know for TAYLOR capital one presale do you have to pay with the capital one card you used??
5944,2022-11-15 17:43:53+00:00,DramaDame92,@i_Chrisssy @CapitalOne @taylorswift13 @Ticketmaster You didn't have to sign up early and the Capital One presale doesn't start until two. You just use the first 6 digits of your card number to get in when their presale starts.
5945,2022-11-15 17:42:51+00:00,WeBeliebeJB,@AmberK918 @swftsgetawaycar @swiftencounter I know they’re going to overlap! Idk what to do cause I have a capital one card. Like do I have to leave this presale and go to that one?
5946,2022-11-15 17:41:33+00:00,hayesswift_,for capital one you have to buy it with the card right you can’t just use the card to get in
5947,2022-11-15 17:40:40+00:00,isabxllaaaa,@TMFanSupport The queue is still paused for verified fan presale. What does this mean for Capital One card holders? Will they no longer experience a Capital One Card holder only presale?
5948,2022-11-15 17:39:58+00:00,RaisingSwifties,@MichaeLoveridge @CapitalOne I got the link for verified fans but still stuck in que. I have a capital one card so wanted to try accessing their presale at 2pm instead
5949,2022-11-15 17:39:36+00:00,remcherries,how do i get in the capital one pressle i have a card but how
5950,2022-11-15 17:39:27+00:00,marriaaperezz,how do we get into capital one sale i have a card but how do we access it ? to go to the date we want to get tickets for ? #taylorswift #taylorswiftpresale #TaylorSwiftMidnights #taylornation
5951,2022-11-15 17:39:12+00:00,madereputation,if anyone has a capital one card and would like to help me buy a ticket ):
5952,2022-11-15 17:38:23+00:00,BlasterNahiyan,"@BusyPhilipps @TMFanSupport Use your capital one card 2pm eastern today
https://t.co/U2sSGKh4aS"
5953,2022-11-15 17:37:59+00:00,LivingMorganism,"I will choose to view this as, I was one of the few people to receive a rejection email from both the World Series and Taylor Swift. I’m that special 😌. Now I’ll be casually stressing until 2 when (hopefully) my Capital One card will give me a birthday miracle."
5954,2022-11-15 17:37:43+00:00,soneill23,@RaisingSwifties @CapitalOne Capital One cardholders will use the first 6 digits of their Capital One card number as the promo code to gain access to the presale
5955,2022-11-15 17:36:51+00:00,uhmanderrz,So who has a Capital One card I could borrow at 2pm for Taylor Tickets 👉👈 I’ll Venmo immediately
5956,2022-11-15 17:36:23+00:00,i_am_bam33,Not me scrambling to find my capital one credit card bc both my presale codes are failing 💀💀 #TheErasTour
5957,2022-11-15 17:35:25+00:00,Mjshawdawg595,"@CapitalOne @taylorswift13 Signed up for a card yesterday, was approved, and no virtual card was issued. Spent 2 hours on the phone with Capital One for help. They told me to wait for the physical card. You suck C1!!!"
5958,2022-11-15 17:34:36+00:00,alanlopz,@dramionerry @Ticketmaster @taylorswift13 @taylornation13 Stay in line! Once capital one presale goes live you can then access by filing in first 6 numbers of your card as code! STAY STRONG fellow swiftie 💕
5959,2022-11-15 17:34:34+00:00,vintageglow13,so is the capital one card sale getting pushed?
5960,2022-11-15 17:34:09+00:00,lsgjnk,capital one card holder sale is going to be HORRENDOUS
5961,2022-11-15 17:34:08+00:00,newangelouis,so you mean now people who’s codes didn’t get fucked with and did get to get through to tickets are also gonna get to do capital one presale if they have a card but i can’t even get the chance to use my presale code and i’ll miss capital one bc ticketmaster is a piece of shit
5962,2022-11-15 17:33:56+00:00,BlasterNahiyan,"@HereComesShawty Use capital one card around 2pm eastern

https://t.co/U2sSGKy7cS"
5963,2022-11-15 17:33:48+00:00,imonsomegayshit,"@KahlenBarry the code that you use is just the first 6 digits of your capital one card and then you have to pay for the tickets with the same card. that presale opens at 2 (still on ticketmaster, if the website even starts working by then.)"
5964,2022-11-15 17:33:37+00:00,_BooRadley2205,That Capital One commercial with all the Taylor Swifts is my personal hell. Mackenzie is going to love that damn thing. She’s gonna ask for a Capital One card for Christmas 🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️
5965,2022-11-15 17:32:21+00:00,aryanna__n,@lilym_johns @_mary_therese @fireplaceashes Those tickets are gonna be hidden with a filter so if you’re in it go to filters and click capital one access and then enter the first 6 digits of your card then more tickets will be shown
5966,2022-11-15 17:31:47+00:00,sunnyrodrigo,who wants to let me borrow their capital one card😁😁😁
5967,2022-11-15 17:31:46+00:00,ericanasto,@mooopsy i didnt even get a code😭😭 praying my capital one card comes thru for tix
5968,2022-11-15 17:31:20+00:00,WendyNeiburg,What’s going to happen in 1.5 hours when this #Ticketmaster sale opens up to Capital One card holders?? I’ve been logged on and in line since I was able to and there are still over 1700 people in front of me🤣🤣🤣 #TheErasTour
5969,2022-11-15 17:31:20+00:00,kimberlya_ortiz,Capital One sponsored the World Series. I went to the World Series. Does that mean I can use my Capital One card to see Taylor Swift?!
5970,2022-11-15 17:30:46+00:00,HonestandFree,"@TMFanSupport Issues? How about having a verified code and when I click the link in the text you sent I am told that it is not a verified account. Same email, same everything. Unacceptable. And at 2pm all of the Capital One Card sales open up. You had months to get your shit together."
5971,2022-11-15 17:30:19+00:00,beomcute_pdf,@itsohsotay where you enter the presale code you enter the first 6 numbers from your capital one card and make sure you check out with that same card
5972,2022-11-15 17:30:09+00:00,cowboylikesooya,i don’t have a capital one card oh this is sick i’m gonna be stuck in the verified fan queue forever
5973,2022-11-15 17:28:15+00:00,riannnarae,@brittbretts But I have a capital one card so I get the other presale I guess lol
5974,2022-11-15 17:27:21+00:00,jejunestars_,idk if i'm glad or scared that i have a capital one card for this second wave of presale
5975,2022-11-15 17:26:57+00:00,idkandreaa,"going into today with 1 verified fan account, 1 capital one card and 1 dream 🙏🏼"
5976,2022-11-15 17:26:32+00:00,sadblckgrl,Honestly I have a capital one card I’m not finna sit around all day for this. See y’all at 2 😘
5977,2022-11-15 17:26:09+00:00,speaknowluver,@itsohsotay i think it’s just you have to pay on a capital one card !! that’s how it works with american express in the uk
5978,2022-11-15 17:25:13+00:00,dc4084780,@TMFanSupport I am in queue for verified fan presale in the link that was text last night. Is there a separate link for capital one card holders to use at 2:00? If not there is not an option to enter the 6 digit code on the credit card so the verified fan is separate
5979,2022-11-15 17:24:45+00:00,vaciarse,@whorehewson you just need the first six digits of your capital one card and then pay the tickets with that same card :)
5980,2022-11-15 17:23:59+00:00,AskCapitalOne,"@1989reputaytion Great to hear from you Jessica! You are limited to 6 tickets per transaction. However, you must use your Capital One Visa or Mastercard credit or debit card to purchase the presale tickets during the availability window. Hope this helps. 
^ALEW https://t.co/8rlLS3lXH5"
5981,2022-11-15 17:23:33+00:00,hannahmsifford,@solarsystemsss okay so is ur capital one card a rewards card or the credit card
5982,2022-11-15 17:23:26+00:00,eacamp3,"@WHCOS @usedgov @USDS And this is just the ""pre-sale"" purchases!! Wow. You had to have a special code or a Capital One card to even get into line for this one. What happens when the full booking opens?"
5983,2022-11-15 17:23:21+00:00,Wednesday_ll,@ohgeminii I also have my capital one card but idk how this presale being paused will affect the capital one presale
5984,2022-11-15 17:23:12+00:00,BoardingArea,Review: Capital One SavorOne Credit Card (2022) https://t.co/g1pbmbXnSD via @OneMileataTime https://t.co/st9fODOWuu
5985,2022-11-15 17:22:31+00:00,youdrewstars,Some help how do I get my capital one card number after i was approved
5986,2022-11-15 17:22:02+00:00,RepDublin,@AskCapitalOne @salmon_addict Can i use a UK capital one card?
5987,2022-11-15 17:21:43+00:00,YourSwiftieMom,I’m not trying until 2pm when Capital One starts but my biggest fear appears to have taken place (Dynamic Pricing) so I’m wondering if it’s when going to be worth the stress to only see that I can’t afford them with what’s available on my cap one card. I’m disappointed in Taylor
5988,2022-11-15 17:21:24+00:00,nicoreads,"my mom has a capital one card

i’m saved 😭😭"
5989,2022-11-15 17:21:19+00:00,OneMileataTime,Review: Capital One SavorOne Credit Card (2022) https://t.co/gPRoOgbm67 https://t.co/Fsd3tdqwaw
5990,2022-11-15 17:19:00+00:00,bethheyn,@azzyjazzy207 @rhaenyrasith @waddleydee @TMFanSupport And the Capital One presale starts eventually! I should have just gotten a Capital One card to get that code too lol
5991,2022-11-15 17:18:39+00:00,SJB1120,"@taylornation13 Really hoping my capital one card gets me in, otherwise we’re going to have #BadBlood."
5992,2022-11-15 17:18:38+00:00,Carol_J188,@favoritecardig1 @Ticketmaster @TMFanSupport starts at 2pm local venue time. you will use your capital one card's first 6 digits as a code. not sure how this verified fan presale shitshow will affect it though
5993,2022-11-15 17:17:14+00:00,kaygrades,"@ashleeburke23 Girl, I am STRESSING!! I have a capital one card so I am hoping for the best but Ticketmaster doesn’t sound promising today 🫠🫠"
5994,2022-11-15 17:17:12+00:00,lastgreatjuls,@SWIFTOHOLIC i’m still stuck on the queue. i Dont HÂVE A CAPITAL ONE CARD
5995,2022-11-15 17:17:04+00:00,pitchtunneling,@clairey_bear_ yeah verified fan presale a bust but capital one card presale starts at 2 🙏🏼
5996,2022-11-15 17:16:54+00:00,sophiafara14,Okay for those of us not lucky enough to get the presale code but do have a capital one card for presale how do we think that’ll go #taylorswiftpresale #TheErasTour
5997,2022-11-15 17:13:45+00:00,kimberlya_ortiz,@LaurynSymone I have a Capital One card but I’m terrified that the same thing’s going to happen
5998,2022-11-15 17:13:08+00:00,camdenhrry,for capital one do you have to charge the card or just use the number
5999,2022-11-15 17:12:23+00:00,Gooseplums,TRUST NO MAN! Unless that man is your boss with a capital one credit card 😏 so y’all at The Eras Tour 😘😘😘
6000,2022-11-15 17:12:08+00:00,repfolkmore13,Waiting in this queue has me thinking about opening up a capital one card JUST in case. Seems like the time.
6001,2022-11-15 17:11:36+00:00,meredithwlarson,not my dad wishing me good luck while he lets me use his capital one card 🥹 prepping for 2pm in case this shit doesn’t get figured out
6002,2022-11-15 17:11:36+00:00,foolstoowell,if all else fails cheers to the capital one credit card I just got
6003,2022-11-15 17:09:44+00:00,jjessrxse,"@ShesTaylor Capital one card users have their own presale tickets available. It’s the same as this but tickets reserved for card holders! Waiting room starts at 1:30, open at 2pm. Code to get in is card #But they can’t possibly start a new presale if this one isn’t working..least I hope"
6004,2022-11-15 17:09:05+00:00,gabbyy_smith268,what is the plan when the capital one credit card presale started at 1:30 and we’re all still in the queue for the verified fan presale
6005,2022-11-15 17:08:33+00:00,purple__crack,@rachkirker @ThisIsJumpy @TMFanSupport @Ticketmaster Same and for the same show. I'm afraid to refresh but like???????? And I have a capital one card so I'm stressed about what to do at 2pm
6006,2022-11-15 17:08:22+00:00,jurassichoe,i have never been more glad or more scared to own a capital one credit card because today is cardholder exclusive presale for taylor swift and we’re trying to get tickets for two nights in NASHVILLE omfg… my first true taste of war…
6007,2022-11-15 17:08:20+00:00,youresogoldnn,if i use a capital one card for one show and my mom uses the same capital one card for a different show will it work
6008,2022-11-15 17:07:27+00:00,french0ni0ns00p,if I’d never been gifted a debut CD and a book about Taylor for Christmas 2006 I would’ve never had to apply for a capital one card in 2022 and fight ppl in the verified fan presale https://t.co/GQvKH0DiMh
6009,2022-11-15 17:07:11+00:00,theswiftietwins,"we’ve been in line for over two hours with 2000+ people in front of us and no movement. we had loverfest tix, a boost, and a capital one card. this is absolutely ridiculous"
6010,2022-11-15 17:07:00+00:00,annevsexton,fingers crossed that if neither of my friends get them my sisters capital one card can
6011,2022-11-15 17:07:00+00:00,Cat1212_,@lavenderhaaze It’s all the same. You can just get into this one now with your capital one card number
6012,2022-11-15 17:06:35+00:00,ShireenHatami,"@TMFanSupport @Ticketmaster Since the line hasn’t moved in 2 hours, does that mean you are going to let the Capital One card holders go before the verified fans? How is this going to work?"
6013,2022-11-15 17:06:29+00:00,hiss_swift_hiss,@tallestiptoes @holygroundsound yes you have to use a Capital one card
6014,2022-11-15 17:06:14+00:00,andrealdonato,"@CapitalOne If I am in the queue for verified fan, how can I join the separate Capital One queue at 2pm? Historically it's all been the same queue, and we just input our first 6 instead of our card # instead of verified fan code and different tix are unlocked #TSxCapitalOne"
6015,2022-11-15 17:05:58+00:00,woodvalemp3,can i get approved for a capital one card in two hours
6016,2022-11-15 17:05:41+00:00,coveredinyouuuu,@juliaknowsit ugh I wish I had a capital one card instead!! Ticketmaster gave me the wrong code date so now I’m stuck trying to figure out what to do🥺
6017,2022-11-15 17:05:23+00:00,daisyail,might need to tell my mom to get the capital one card ready…..
6018,2022-11-15 17:04:54+00:00,aislinnxraee,PLS PRAY CINDY HAS A CAPITAL ONE CARD YALL !!! 😭😭😭
6019,2022-11-15 17:04:43+00:00,1989reputaytion,@AskCapitalOne Can your Capital One card only be used for one order of Taylor Swift tickets or can you buy for multiple shows with one card?
6020,2022-11-15 17:04:42+00:00,WhodeyMama9,@panickypam @virgintuh @sunnymillysun @sophdoeslife @TMFanSupport I’m so sad I don’t have a capital one card 😭
6021,2022-11-15 17:04:30+00:00,1aureyn,thank god for my father’s capital one credit card 🤭🤞
6022,2022-11-15 17:04:29+00:00,CincySlangin,@gossmata58 Capital one has a different presale starting at 2. It’s just for having the card. You didn’t have to buy anything special.
6023,2022-11-15 17:04:28+00:00,whorehewson,@vaciarse did you need to sign up for capital one presale or do you just need a card?
6024,2022-11-15 17:04:21+00:00,goslowlive,@dyedkeelingreen i’m so sorry keelin 😭😭 my capital one card is really at your disposal at 2 pm
6025,2022-11-15 17:03:55+00:00,lajjr,"Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/BHJiFjHZCb"
6026,2022-11-15 17:03:18+00:00,CapitalOne,"@Mr_Swift1594 Yes, presale tickets must be purchase with your Capital One Visa or Mastercard credit or debit card. #TSxCapitalOne"
6027,2022-11-15 17:02:58+00:00,sunflowerkids21,@chelsead2015 Thanking god I have a capital one card 🥲
6028,2022-11-15 17:02:43+00:00,SarahStone234,NOT @Ticketmaster LETTING ME IN AND THEN SAYING ALL THE SEATS ARE LOCKED!? I have a presale code and a capital one card!! Let me in!
6029,2022-11-15 17:01:33+00:00,CapitalOne,"@loneIyheartluke Yes, presale tickets must be purchase with your Capital One Visa or Mastercard credit or debit card. #TSxCapitalOne"
6030,2022-11-15 17:00:58+00:00,REDSTRING___,@laceycaye @headrushvinyl @natalieneedsluv @uronyourown @tayismom @TMFanSupport hello the line unfortunately paused about 20 mins after i got back in line after getting kicked out! but i have a capital one card so i’m going to try at 1:30 to get tickets
6031,2022-11-15 17:00:49+00:00,Mason_Jar121,Excuse while I patiently wait for the 2:00 Capital One card presale for Taylor tix 😌
6032,2022-11-15 16:59:55+00:00,wchampaneprobs,@fearlesssince09 You can because it’s two different codes. You have a Taylor code and then the last 6 digits of your capital one card
6033,2022-11-15 16:59:43+00:00,goldrushlftv,@Ticketmaster please let me get the capital one card holder presale you dont understand how much i need these tickets
6034,2022-11-15 16:59:14+00:00,erininnashville,"@Crunkjoshmsw I should open another window and be ready. Since the line has been paused for an hour and there are still 2000+ in front of me, probably a better shot with the Capital One card."
6035,2022-11-15 16:59:03+00:00,Umlindseyy,@vaciarse okay so i also have a capital one card so will the website drop the queue at 2 and let me use the capital one code? how’s that work
6036,2022-11-15 16:58:37+00:00,christo98584184,"Went shopping at Walmart with my Capital One card and got a new camera so I could take videos at #disneystrangeworld got the tickets from Ticketmaster. Tomi great surprise ,the PAUSED button is stuck on this thing so I might just donate it to Ukraine so they can filmThe Great War"
6037,2022-11-15 16:57:57+00:00,bensonsrep,@fearlesslyellie I think you just need to buy it with a Capital One card
6038,2022-11-15 16:57:51+00:00,wipeyrtears,"running on pure vibes today. i have a waitlisted email, a nearly maxed out capital one card, and a dream"
6039,2022-11-15 16:57:35+00:00,deedirt5,@Ticketmaster I’m so defeated I got the waitlist email AND I don’t have capital one card so there goes my seat I wanted 🥺😭 lost all hope
6040,2022-11-15 16:57:10+00:00,AmberWineteen89,Capital One card holders and presale codes will end up checking out together 🙃
6041,2022-11-15 16:57:07+00:00,theacheinme,@RedSoxGirl1976 @CapitalOne @Ticketmaster @TMFanSupport How are you getting in line because it doesn’t let me since my account isn’t linked with the verified fan presale but I have a capital one card?
6042,2022-11-15 16:56:16+00:00,bigrepco,@aprilmae1995 @mirror_ball13 LITERALLY BC I HAVE A CAPITAL ONE CARD SO WHICH ONE IS IT
6043,2022-11-15 16:55:22+00:00,hnjohnso,"@ChelseyWithAWhy @taylorswift13 Good luck! I got waitlisted but my sister got the presale for Vegas so we may try for that, or I do have a Capital One card."
6044,2022-11-15 16:55:16+00:00,KodiSwanda,@pnutbutternmeli @taylornation13 @CapitalOne this is the email I got from Capital One. you use your card number as the presale code https://t.co/8ABK1xINXO
6045,2022-11-15 16:54:48+00:00,BEMYDRUlDESS,can i get a capital one card rn and have it work in time for the presale or no
6046,2022-11-15 16:54:04+00:00,Scoutisaplant,Today's my presale day for the Eras tour it's just me and my capital one card against the world
6047,2022-11-15 16:52:57+00:00,theacheinme,@MyMagicInsane @gagasfolklore No you don’t need a capital one card. It’s only for the second phase of the presale!
6048,2022-11-15 16:52:26+00:00,semixcharmed,@CapitalOne People saying delay it lol no. Capital one card holders have been looking forward to this the same way verified fan code-holders have. Take it up with Ticketmaster
6049,2022-11-15 16:52:19+00:00,youresogoldnn,does anyone know if you can use the same capital one card for multiple shows
